Genere,Categoria,Nome,Prezzo_effettivo,Prezzo_originario,Colore,Taglia
Donna,Stivali,Stivale con tacco D8086 Nero,103.9,129.9,['Nero'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Stivali,Stivale Bikers D1025 Nero,111.9,139.9,['Nero'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Stivali,Stivale D8025 Verde,100.8,144.9,"['Verde', 'Nero']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Stivali,Stivale D8025 Nero,100.8,144.9,"['Nero', 'Verde']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Stivali,Stivale D296 Nero,97.9,139.9,"['Nero', 'Cuoio']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Stivali,Stivale D296 Nabuk Ruggine,97.9,139.9,"['Cuoio', 'Nero']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Stivali,Stivale D7844EL Bordeaux,94.9,134.9,"['Bordeaux', 'Nero']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Stivali,Stivale D7844EL Nero,94.9,134.9,"['Nero', 'Bordeaux']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Stivali,Stivale Texano D7381 Nero,76.9,109.9,"['Nero', 'Cuoio', 'T.Moro']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Stivali,Stivale Texano D7381 Cuoio,76.9,109.9,"['Cuoio', 'Nero', 'T.Moro']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Stivali,Stivale Texano D7381 Testa di Moro,76.9,109.9,"['T.Moro', 'Nero', 'Cuoio']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Stivali,Stivale Texano D7382 Nero,76.9,109.9,['Nero'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Stivali,Stivale Overknee D333 Suede Testa di moro,87.9,109.9,"['Cuoio', 'Cuoio', 'Blu']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Stivali,Stivale Overknee D333 Suede Camel,87.9,109.9,"['Cuoio', 'Cuoio', 'Blu']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Stivali,Stivale Overknee D333 Suede Blu,87.9,109.9,"['Blu', 'Cuoio', 'Cuoio']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Stivali,Stivale Cavallerizzo D34L Testa di Moro,83.9,104.9,"['T.Moro', 'Nero']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0]"
Donna,Stivali,Stivale con tacco D978 Blu,95.9,119.9,"['Blu', 'Marrone', 'Nero']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Stivali,Stivale con tacco D978 Marrone,95.9,119.9,"['Marrone', 'Blu', 'Nero']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Stivali,Stivale con tacco D978 Nero,95.9,119.9,"['Nero', 'Blu', 'Marrone']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Stivali,Stivale Texano con tacco D943L Verdone,94.4,134.9,['Verde'],"[34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Stivali,Stivale Texano con tacco D943S Nero,94.4,134.9,"['Nero', 'Bordeaux', 'Marrone']","[34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Stivali,Stivale Texano con tacco D943S Bordeaux,94.4,134.9,"['Bordeaux', 'Nero', 'Marrone']","[34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Stivali,Stivale Texano con tacco D943S Marrone,94.4,134.9,"['Marrone', 'Nero', 'Bordeaux']","[34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Stivali,Stivale con tacco D5735 Rosa,83.9,119.9,"['Rosa', 'Nero']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Stivali,Stivale D7580 Nero,71.9,119.9,['Nero'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Stivali,Stivale D7579 Nero,77.9,129.9,['Nero'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Stivali,Stivale con Strass D7296 Nero,90.9,129.9,['Nero'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Stivali,Stivale Chelsea Anfibio D318 Nero,76.9,109.9,['Nero'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Stivali,Stivale Chelsea Anfibio D314 Nero,76.9,109.9,['Nero'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Scarpe_basse,Mocassino Penny A7 Nero Cavallino,79.9,79.9,"['Nero', 'Blu', 'Nero', 'Nero', 'Bianco', 'Giallo', 'Rosa', 'Cuoio', 'Blu']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Scarpe_basse,Stringata Derby D680 Nero,79.9,79.9,['Nero'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Scarpe_basse,Stringata Derby D165 Nero,89.9,89.9,['Nero'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Scarpe_basse,Doppia Fibbia D169 Nabuck Marrone,89.9,89.9,"['Marrone', 'Nero']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Scarpe_basse,Doppia Fibbia D169 Nero,89.9,89.9,"['Nero', 'Marrone']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Scarpe_basse,Mocassino con moschettone D11 Cavallino Bianco Nero,99.9,99.9,"['Nero', 'Maculato']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Scarpe_basse,Mocassino Penny A7 Vitello Blu,79.9,79.9,"['Blu', 'Nero', 'Nero', 'Nero', 'Bianco', 'Giallo', 'Rosa', 'Cuoio', 'Blu']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Scarpe_basse,Mocassino con moschettone D10N Nero,99.9,99.9,"['Nero', 'Nero']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Scarpe_basse,Mocassino D10S Cuoio,99.9,99.9,"['Cuoio', 'Beige']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Scarpe_basse,Mocassino D9S Blu,89.9,89.9,"['Blu', 'Nero', 'Bordeaux']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Scarpe_basse,Mocassino con moschettone D11 Cavallino,99.9,99.9,"['Maculato', 'Nero']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Scarpe_basse,Mocassino con moschettone D10N Vernice Nero,99.9,99.9,"['Nero', 'Nero']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Scarpe_basse,Mocassino D9S Abrasivato Nero,89.9,89.9,"['Nero', 'Blu', 'Bordeaux']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Scarpe_basse,Mocassino D9S Bordeaux,89.9,89.9,"['Bordeaux', 'Blu', 'Nero']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Scarpe_basse,Mocassino D10S Nabuck Beige Verde,99.9,99.9,"['Beige', 'Cuoio']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Scarpe_basse,Mocassino con moschettone D10 Vernice Nero,99.9,99.9,['Nero'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Scarpe_basse,Mocassino D890B Verde,62.9,89.9,['Verde'],"[34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Scarpe_basse,Mocassino Penny A7 Vernice Nero,79.9,79.9,"['Nero', 'Nero', 'Blu', 'Nero', 'Bianco', 'Giallo', 'Rosa', 'Cuoio', 'Blu']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Scarpe_basse,Mocassino Penny A7 Nero,79.9,79.9,"['Nero', 'Nero', 'Blu', 'Nero', 'Bianco', 'Giallo', 'Rosa', 'Cuoio', 'Blu']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Scarpe_basse,Mocassino Penny A7 Bianco,79.9,79.9,"['Bianco', 'Nero', 'Blu', 'Nero', 'Nero', 'Giallo', 'Rosa', 'Cuoio', 'Blu']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Scarpe_basse,Mocassino Penny A7 Ocra,79.9,79.9,"['Giallo', 'Nero', 'Blu', 'Nero', 'Nero', 'Bianco', 'Rosa', 'Cuoio', 'Blu']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Scarpe_basse,Mocassino Penny A7 Rosa,79.9,79.9,"['Rosa', 'Nero', 'Blu', 'Nero', 'Nero', 'Bianco', 'Giallo', 'Cuoio', 'Blu']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Scarpe_basse,Ballerina Mocassino D890 Suede Cuoio,63.9,79.9,"['Cuoio', 'Nero']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Scarpe_basse,Mocassino Penny A7 Nabuck Cuoio,79.9,79.9,"['Cuoio', 'Nero', 'Blu', 'Nero', 'Nero', 'Bianco', 'Giallo', 'Rosa', 'Blu']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Scarpe_basse,Mocassino Penny A7 Bordeaux,79.9,79.9,"['Blu', 'Nero', 'Blu', 'Nero', 'Nero', 'Bianco', 'Giallo', 'Rosa', 'Cuoio']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Scarpe_basse,Ballerina Mocassino D890 Nero,63.9,79.9,"['Nero', 'Cuoio']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers A1621S Laminato Rame,104.9,104.9,['Rame'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers A8859 Bianco,99.9,99.9,"['Bianco', 'Cuoio', 'Beige', 'Nero', 'Beige', 'Beige']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneakers A8859 Cuoio,99.9,99.9,"['Cuoio', 'Bianco', 'Beige', 'Nero', 'Beige', 'Beige']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneakers A8859 Beige,99.9,99.9,"['Beige', 'Bianco', 'Cuoio', 'Nero', 'Beige', 'Beige']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneakers A8859 Nero,99.9,99.9,"['Nero', 'Bianco', 'Cuoio', 'Beige', 'Beige', 'Beige']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneakers donna A1603B Bianco,79.9,79.9,"['Bianco', 'Blu', 'Argento']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers donna A1603B Blu,79.9,79.9,"['Blu', 'Bianco', 'Argento']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers donna A1603B Bianco Argento,79.9,79.9,"['Argento', 'Bianco', 'Blu']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers D022 Bianco,79.9,79.9,['Bianco'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers D022 Nero con Suola Nera,79.9,79.9,"['Nero', 'Nero']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers D022 Nero,79.9,79.9,"['Nero', 'Nero']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers A039 Nero Verde,99.9,99.9,"['Multicolor', 'Bianco', 'Bianco', 'Bianco', 'Azzurro']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneakers A042 Nero Verde,79.9,79.9,"['Multicolor', 'Bianco', 'Blu', 'Argento', 'Cuoio', 'Bianco', '']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneakers A047 Wafer,83.9,104.9,"['Cuoio', 'Beige']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneakers A047 Beige,83.9,104.9,"['Beige', 'Cuoio']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneakers A039 Corallo,99.9,99.9,"['Bianco', 'Multicolor', 'Bianco', 'Bianco', 'Azzurro']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneakers A039 Bianco Grigio,99.9,99.9,"['Bianco', 'Multicolor', 'Bianco', 'Bianco', 'Azzurro']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneakers A039 Lilla Sabbia,99.9,99.9,"['Bianco', 'Multicolor', 'Bianco', 'Bianco', 'Azzurro']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers A039 Nabuck Blu,99.9,99.9,"['Azzurro', 'Multicolor', 'Bianco', 'Bianco', 'Bianco']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers donna A1596 Bianco,89.9,89.9,['Bianco'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers donna A1596 Blu,89.9,89.9,['Blu'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers donna D1596 Nero,89.9,89.9,"['Nero', 'Grigio']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers D1596 Stampa Pitone Grigio,89.9,89.9,"['Grigio', 'Nero']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers A8859 Nocciola,99.9,99.9,"['Beige', 'Bianco', 'Cuoio', 'Beige', 'Nero', 'Beige']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneakers A8859 Beige Bianco,99.9,99.9,"['Beige', 'Bianco', 'Cuoio', 'Beige', 'Nero', 'Beige']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneakers A042 Bianco Rosa,79.9,79.9,"['Bianco', 'Multicolor', 'Blu', 'Argento', 'Cuoio', 'Bianco', '']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers A042 Blu,79.9,79.9,"['Blu', 'Multicolor', 'Bianco', 'Argento', 'Cuoio', 'Bianco', '']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers A042 Argento-Bianco,79.9,79.9,"['Argento', 'Multicolor', 'Bianco', 'Blu', 'Cuoio', 'Bianco', '']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers A042 Cuoio,79.9,79.9,"['Cuoio', 'Multicolor', 'Bianco', 'Blu', 'Argento', 'Bianco', '']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers A042 Bianco-Oro,79.9,79.9,"['Bianco', 'Multicolor', 'Bianco', 'Blu', 'Argento', 'Cuoio', '']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers A042 Laminato Argento,79.9,79.9,"['', 'Multicolor', 'Bianco', 'Blu', 'Argento', 'Cuoio', 'Bianco']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers A041 Bianco,44.9,89.9,['Bianco'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers D043 Laminato Nero,62.9,89.9,"['Nero', 'Bianco', 'Rosso', 'Cipria']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers D043 Bianco,62.9,89.9,"['Bianco', 'Nero', 'Rosso', 'Cipria']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers D043 Rosso,62.9,89.9,"['Rosso', 'Nero', 'Bianco', 'Cipria']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers D043 Perlato Cipria,62.9,89.9,"['Cipria', 'Nero', 'Bianco', 'Rosso']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers A044 Vernice Bianco,69.9,99.9,"['Bianco', 'Nero', 'Cuoio']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneakers A044 Nero,69.9,99.9,"['Nero', 'Bianco', 'Cuoio']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers A044 Cuoio,69.9,99.9,"['Cuoio', 'Bianco', 'Nero']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers A045 Rosa Grigio,73.4,104.9,"['Rosa', 'Platino']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers A045 Platino,73.4,104.9,"['Platino', 'Rosa']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers A1617 Bianco,63.9,79.9,"['Bianco', 'Rosa']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers A1617 Rosa,63.9,79.9,"['Rosa', 'Bianco']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers A1620 con Suola Bassa Cuoio,42.45,84.9,"['Cuoio', 'Bianco', 'Rosa']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers A1620 Bianco Fuxia,42.45,84.9,"['Bianco', 'Cuoio', 'Rosa']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers A1620 Perlato,42.45,84.9,"['Rosa', 'Cuoio', 'Bianco']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers Chelsea D055 Testa di Moro,73.4,104.9,"['T.Moro', 'Nero']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers Chelsea D055 Nero,73.4,104.9,"['Nero', 'T.Moro']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers A8858 Bianco Rosa,53.9,89.9,"['Bianco', 'Celeste']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneakers A8858 Carta da Zucchero,53.9,89.9,"['Celeste', 'Bianco']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneakers A7285 Bianco Verde,50.0,84.9,['Bianco'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneakers D076 Panna,69.9,99.9,['Beige'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneakers A050 Laminato Nero,39.95,99.9,['Nero'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneakers D051 Laminato Nero,39.95,99.9,['Nero'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneakers A052 Suede Cuoio,37.95,94.9,"['Cuoio', 'Rosa']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneakers A052 Suede Rosa,37.95,94.9,"['Rosa', 'Cuoio']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Uomo,Doppia_fibbia,Mocassino Doppia Fibbia BRYCE Ingrassato Blu,119.9,119.9,"['Blu', 'T.Moro']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Doppia_fibbia,Mocassino Doppia Fibbia BRYCE Ingrassato Testa di Moro,119.9,119.9,"['T.Moro', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Doppia_fibbia,Doppia Fibbia AARON Cuoio,114.9,114.9,"['Cuoio', 'Nero']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Doppia_fibbia,Doppia Fibbia AARON Abrasivato Nero,114.9,114.9,"['Nero', 'Cuoio']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Goodyear,Stringata Oxford Goodyear Welted 1.010 Abrasivato Nero,179.9,179.9,"['Nero', 'Bordeaux']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Goodyear,Stringata Oxford Goodyear Welted 6.020 Abrasivato Nero,159.9,159.9,['Nero'],"[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Goodyear,Stringata Oxford Goodyear Welted 1.010 Abrasivato Bordeaux,179.9,179.9,"['Bordeaux', 'Nero']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini_slip_on,Mocassino Penny HUNTER Nero,104.9,104.9,['Nero'],"[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini_slip_on,Mocassino Barca HOWARD Cuoio,94.9,94.9,"['Cuoio', 'T.Moro']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini_slip_on,Mocassino Penny FRANK Abrasivato Petrolio,109.9,109.9,"['Blu', 'Nero', 'Bordeaux', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini_slip_on,Mocassino Penny FRANK Abrasivato Nero,109.9,109.9,"['Nero', 'Blu', 'Bordeaux', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini_slip_on,Mocassino Penny FRANK Abrasivato Bordeaux,109.9,109.9,"['Bordeaux', 'Blu', 'Nero', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini_slip_on,Mocassino Penny FRANK Abrasivato Blu,109.9,109.9,"['Blu', 'Blu', 'Nero', 'Bordeaux']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini_slip_on,Mocassino Penny LUKE Suede Ruggine,104.9,104.9,"['Ruggine', 'Beige']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini_slip_on,Mocassino Penny LUKE Suede Tortora,104.9,104.9,"['Beige', 'Ruggine']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini_slip_on,Mocassino Doppia Fibbia BRYCE Ingrassato Blu,119.9,119.9,"['Blu', 'T.Moro']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini_slip_on,Mocassino con Moschettone KEN Nero,124.9,124.9,['Nero'],"[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini_slip_on,Mocassino Doppia Fibbia BRYCE Ingrassato Testa di Moro,119.9,119.9,"['T.Moro', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini_slip_on,Mocassino Tassel SMITH Nabuck Blu,114.9,114.9,"['Blu', 'Nero', 'Cuoio']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini_slip_on,Mocassino Tassel SMITH Abrasivato Nero,114.9,114.9,"['Nero', 'Blu', 'Cuoio']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini_slip_on,Mocassino DONALD Blu,80.0,104.9,"['Blu', 'Cuoio']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini_slip_on,Mocassino Barca HOWARD Testa di Moro,94.9,94.9,"['T.Moro', 'Cuoio']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini_slip_on,Mocassino Tassel SMITH Cuoio,114.9,114.9,"['Cuoio', 'Blu', 'Nero']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini_slip_on,Mocassino DONALD Cuoio,80.0,104.9,"['Cuoio', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini_slip_on,Sneakers Mocassino FLYNN Camoscio Blu,40.0,84.9,"['Blu', 'Tabacco']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini_slip_on,Sneakers Mocassino FLYNN Camoscio Tabacco,40.0,84.9,"['Tabacco', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini_slip_on,Mocassino ETHAN Suede Verde,69.9,69.9,"['Verde', 'Giallo', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini_slip_on,Mocassino ETHAN Suede Giallo,69.9,69.9,"['Giallo', 'Verde', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
