Genere,Categoria,Nome,Prezzo_effettivo,Prezzo_originario,Colore,Taglia
Donna,Sneakers,Sneaker da Donna Bata,49.9,59.9,['Blu'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna BATA,39.9,39.9,"['Bianco', 'Nero']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna con suola platform,49.9,59.9,"['Beige', 'Bianco']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna Bata,59.9,59.9,['Bianco-Verde'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da Donna Bata,49.9,54.9,['Bianco'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers da donna Bata Red Label,39.9,39.9,"['Beige', 'Argento', 'Blu']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Stringata da donna,79.9,79.9,['Bianco'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,sneakers cut-out da donna,49.9,49.9,['Bianco'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna con lacci con applicazioni gioiello,59.9,59.9,"['Bianco', 'Nero']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna con suola platform 3 cm,59.9,59.9,['Nude'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da Donna Bata,59.9,59.9,['Multicolor'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneakers da donna Bata Red Label,49.9,49.9,"['Beige', 'Argento', 'Blu']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna,49.9,49.9,"['Grigio', 'Rosa']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Slip on da donna BATA,39.9,39.9,"['Argento', 'Rosa']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna Bata,59.9,59.9,['Multicolor'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna STRIKER NORTH STAR X SMILEYWORLD®,39.9,39.9,"['Bianco', 'Nero', 'Blu', 'Verde']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneakers da donna Bata Red Label con suola platform,39.9,39.9,"['Multicolor', 'Nero']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna BATA,39.9,39.9,"['Bianco', 'Nero']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneakers da donna Bata Red Label,39.9,39.9,"['Beige', 'Argento', 'Blu']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna SUPRIME NORTH STAR X SMILEYWORLD®,39.9,39.9,"['Multicolor', 'Bianco']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna SUPRIME NORTH STAR X SMILEYWORLD®,39.9,39.9,"['Multicolor', 'Bianco']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Stringata da donna BAREFOOT,89.99,89.99,['Nero'],"[36.0, 37.0, 38.0, 39.0, 41.0]"
Donna,Sneakers,Sneaker da donna in pelle,79.9,79.9,"['Bianco', 'Marrone']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna,49.9,49.9,"['Grigio', 'Rosa']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Slip on da donna BATA,39.9,39.9,"['Argento', 'Rosa']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Stringate destrutturate in pelle da donna BATA,84.9,84.9,['Bianco'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Mule in suede da donna Bata barefoot,79.9,79.9,"['Verde', 'Tan']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Mule in suede da donna Bata barefoot,79.9,79.9,"['Verde', 'Tan']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker in suede da Donna BATA,89.9,89.9,['Blu'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna STRIKER NORTH STAR X SMILEYWORLD®,39.9,39.9,"['Bianco', 'Nero', 'Blu', 'Verde']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Mocassino da donna in pelle Bata BAREFOOT,89.9,89.9,['Nero'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna BAREFOOT in pelle,89.9,89.9,['Bianco'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna in pelle,79.9,79.9,"['Bianco', 'Marrone']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna con lacci con applicazioni gioiello,59.9,59.9,"['Bianco', 'Nero']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Mocassino da donna con frange e dettaglio gioiello,29.99,59.99,['Rosa'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna NORTH STAR STRIKER,27.99,39.99,"['Multicolor', 'Bianco', 'Nero']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna NORTH STAR STRIKER,27.99,39.99,"['Multicolor', 'Bianco', 'Nero']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Slip on da donna con frange e morsetto,29.99,59.99,['Nero'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Slip on da donna Bata con fiocco,49.9,59.9,"['Nero', 'Neutro']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna Bata Red Label con suola color terra,24.99,49.99,"['Bianco', 'Nero']","[36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Sneakers,Sneaker laceless da donna,29.99,59.99,['Bianco'],"[36.0, 37.0, 38.0, 39.0, 41.0]"
Donna,Sneakers,Sneakers da donna con fascia animalier e applicazioni gioiello,29.99,59.99,['Bianco'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna Power Luxe Runner,34.99,49.99,['Blu'],"[36.0, 37.0, 41.0]"
Donna,Sneakers,Slip on da donna Bata con fiocco,49.9,59.9,"['Nero', 'Neutro']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,"Sneaker da donna con suola platform 3,5 cm BATA",29.99,59.99,"['Beige', 'Blu']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneakers da donna con applicazioni gioiello,41.99,59.99,"['Bianco', 'Nero']","[36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Sneakers,Sneaker da donna con dettaglio glitterato,29.99,59.99,['Bianco'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker con applicazione gioiello,29.99,59.99,['Bianco'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker con zip laterale,41.99,59.99,['Rosa'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneakers da donna in pelle,14.99,89.99,['Beige'],"[36.0, 37.0]"
Donna,Sneakers,"Sneaker da donna con plaform 3,5 cm",24.99,49.99,['Beige'],"[36.0, 37.0, 38.0]"
Donna,Sneakers,Stringata da donna in suede,39.99,79.99,['Beige'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna con suola platform 3 cm,29.99,59.99,['Blu'],"[36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Sneakers,Sneaker da donna Bata Red Label,24.99,49.99,['Bianco'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna con suola platform 3 cm,49.9,59.9,['Bianco'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna Bata Red Label,29.99,49.99,['Beige'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna con suola platform,29.99,59.99,['Beige'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker stringate da donna in suede,49.9,59.9,['Marrone'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna Bata Red Label con suola color terra,24.99,49.99,['Marrone'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna,29.99,49.99,['Blu'],"[36.0, 37.0, 38.0, 41.0]"
Donna,Sneakers,Sneaker da donna,29.99,49.99,['Blu'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna con suola platform e dettaglio animalier,38.49,54.99,"['Beige', 'Nero']","[36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Sneakers,Sneakers da donna con applicazioni gioiello,41.99,59.99,"['Bianco', 'Nero']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna con suola platform,49.9,59.9,"['Beige', 'Bianco']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker in suede da donna Bata,59.9,69.9,"['Grigio', 'Giallo', 'Verde']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker in suede da donna Bata,59.9,69.9,"['Grigio', 'Giallo', 'Verde']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da Donna Bata,49.9,59.9,['Multicolor'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna in suede,69.9,89.99,"['Grigio', 'Viola', 'Tan']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna in suede,62.99,89.99,"['Bianco', 'Verde']","[36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Sneakers,Sneaker da donna Bata Red Label,41.99,59.99,['Beige'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna Bata Red Label,29.99,59.99,['Argento'],"[36.0, 37.0, 38.0, 39.0]"
Donna,Sneakers,Sneaker da donna in pelle,39.99,79.99,['Beige'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Stringata da donna in pelle,44.99,89.99,"['Bianco', 'Nero']","[36.0, 37.0, 38.0, 40.0]"
Donna,Sneakers,Sneakers da donna in pelle,39.99,79.99,"['Nero', 'Marrone', 'Grigio']","[36.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Stringata da donna in pelle,44.99,89.99,"['Bianco', 'Nero']","[36.0, 37.0, 38.0, 40.0]"
Donna,Sneakers,Espadrillas da donna in suede,29.99,59.99,"['Blu', 'Rossa']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Espadrilla da donna in suede,29.99,59.99,"['Blu', 'Tan']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Espadrillas da donna in pelle,34.99,69.99,"['Oro', 'Rossa']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna in nubuck Comfit,44.99,89.99,"['Grigio', 'Nude']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna,24.99,49.99,['Bianco'],"[36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Sneakers,Sneaker da donna Bata Red Label,29.99,49.99,['Bianco'],"[36.0, 41.0]"
Donna,Sneakers,Sneaker da donna Bata Red Label,29.99,49.99,['Rosa'],"[36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Sneakers,Sneaker da donna Bata Red Label con suola platform 4 cm,29.99,49.99,['Bianco'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Slip on da donna in pelle,34.99,69.99,['Bianco'],"[36.0, 38.0, 39.0]"
Donna,Sneakers,Sneaker da donna con zeppa,38.49,54.99,['Blu'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna,24.99,59.99,['Bianco'],[36.0]
Donna,Sneakers,Sneakers da donna con strass,41.99,59.99,['Nero'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneakers da donna,41.99,59.99,['Bianco'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneakers da donna Bata Red Label,34.99,49.99,['Nero'],"[36.0, 37.0, 38.0, 39.0]"
Donna,Sneakers,Sneakers da donna Bata Red Label con suola platform,41.99,59.99,"['Multicolor', 'Nero']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna con suola platform e brillantini,27.99,39.99,['Bianco'],"[40.0, 41.0]"
Donna,Sneakers,"Sneaker da donna con suola platform 3,5 cm BATA",29.99,59.99,"['Beige', 'Blu']","[36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Sneakers,Sneaker in suede da donna Bata,59.9,69.9,"['Grigio', 'Giallo', 'Verde']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker stringate da donna in suede,49.9,59.9,['Nero'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna con linguetta rivoltata,69.9,89.9,"['Nero', 'Marrone']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna con linguetta rivoltata,69.9,89.9,"['Nero', 'Marrone']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna in suede,69.9,89.99,"['Grigio', 'Viola', 'Tan']","[37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna in suede,69.9,89.99,"['Grigio', 'Viola', 'Tan']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna in pelle,69.9,89.99,['Bianco'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna Bata Comfit,29.99,59.99,['Nero'],[38.0]
Donna,Sneakers,Sneaker da donna Bata Red Label con suola color terra,24.99,49.99,"['Bianco', 'Nero']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna,41.99,59.99,['Beige'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna NORTH STAR STRIKER,27.99,39.99,"['Multicolor', 'Bianco', 'Nero']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna in suede,44.99,89.99,"['Bianco', 'Verde']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna Bata Red Label,41.99,59.99,"['Beige', 'Marrone']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna Bata Red Label,41.99,59.99,"['Beige', 'Marrone']","[36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Sneakers,Stringata da donna in pelle,39.99,79.99,['Beige'],[41.0]
Donna,Sneakers,sneaker da donna in pelle,34.99,69.99,['Bianco'],"[37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,sneaker da donna in pelle,39.99,79.99,['Nero'],"[36.0, 37.0, 38.0, 39.0, 41.0]"
Donna,Sneakers,Sneaker da donna Weinbrenner,44.99,89.99,['Rosa'],"[37.0, 38.0, 39.0, 40.0]"
Donna,Sneakers,Sneaker da donna Bata BAREFOOT,62.99,89.99,"['Bianco', 'Nero']","[36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Sneakers,Sneaker da donna Bata BAREFOOT,62.99,89.99,"['Bianco', 'Nero']","[36.0, 37.0, 38.0, 39.0, 41.0]"
Donna,Sneakers,Sneakers da donna in pelle,39.99,79.99,"['Nero', 'Marrone', 'Grigio']","[36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Sneakers,Sneaker da donna in pelle Bata BAREFOOT,62.3,89.0,['Bianco'],"[37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Stringata da donna Bata BAREFOOT,44.99,89.99,['Beige'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Stringata da donna in pelle,44.99,89.99,"['Bianco', 'Blu']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Stringata da donna in pelle,44.99,89.99,['Oro'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Stringata da donna in pelle,44.99,89.99,"['Bianco', 'Blu']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Slip on da donna,29.99,59.99,['Rosa'],"[36.0, 38.0, 41.0]"
Donna,Sneakers,Espadrillas da donna in pelle,34.99,69.99,"['Bianco', 'Nero']","[37.0, 38.0, 39.0]"
Donna,Sneakers,Sneakers da donna,29.99,59.99,"['Bianco', 'Rosa']","[36.0, 38.0, 39.0, 41.0]"
Donna,Sneakers,Sneakers da donna,29.99,59.99,"['Bianco', 'Rosa']",[41.0]
Donna,Sneakers,Espadrillas da donna in pelle,34.99,69.99,"['Oro', 'Rossa']","[36.0, 38.0]"
Donna,Sneakers,Espadrilla da donna in suede,29.99,59.99,"['Blu', 'Tan']","[36.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Espadrillas da donna in suede,29.99,59.99,"['Blu', 'Rossa']","[36.0, 37.0, 38.0, 39.0, 41.0]"
Donna,Sneakers,Sneakers da donna in pelle,39.99,79.99,"['Nero', 'Marrone', 'Grigio']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sneakers,Sneakers da donna Weinbrenner Barefoot,49.99,99.99,['Bianco'],"[36.0, 37.0, 38.0, 39.0]"
Donna,Sneakers,Espadrillas da donna in pelle,34.99,69.99,"['Bianco', 'Nero']","[36.0, 37.0]"
Donna,Sneakers,Sneaker da donna in nubuck Comfit,44.99,89.99,"['Grigio', 'Nude']","[36.0, 37.0, 38.0, 39.0, 41.0]"
Donna,Sneakers,Sneakers da donna,39.99,79.99,"['Viola', 'Rossa']","[37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneakers da donna,39.99,79.99,"['Viola', 'Rossa']","[38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Sneaker da donna con suola platform e dettaglio animalier,38.49,54.99,"['Beige', 'Nero']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Sneakers,Sneaker da donna Bata Red Label,29.99,49.99,['Grigio'],[38.0]
Donna,Sneakers,Sneaker da donna con suola platform,29.99,49.99,['Beige'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sneakers,Stringate con tomaia traforata,19.99,59.99,['Nero'],[38.0]
Donna,Sport,Sneaker da donna SKECHERS BOBS B FLEX HI,64.99,64.99,"['Beige', 'Blu']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sport,Sneaker da donna PUMA Trinity 2 Lite Aqua Met.,54.99,54.99,['Beige'],"[36.0, 37.0, 37.5, 38.0, 38.5, 39.0, 40.0, 7.0, 41.0]"
Donna,Sport,Sneaker da donna ADIDAS VL COURT BOLD,79.99,79.99,"['Beige', 'Verde', 'Fucsia']","[36.0, 36.0, 37.0, 38.0, 38.0, 39.0, 40.0, 40.0, 41.0]"
Donna,Sport,Sneaker da donna PUMA Trinity 2 LT,54.99,54.99,['Multicolor'],"[36.0, 37.0, 37.5, 38.0, 38.5, 39.0, 40.0, 41.0]"
Donna,Sport,Sneaker da donna ADIDAS VL COURT BOLD,79.99,79.99,"['Beige', 'Verde', 'Fucsia']","[36.0, 37.0, 38.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sport,Sneaker da donna ADIDAS BARREDA,64.99,64.99,['Beige'],"[36.0, 37.0, 38.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sport,Sneaker da donna ADIDAS VL COURT 3.0,69.99,69.99,"['Beige', 'Grigio', 'Rosa']","[36.0, 36.0, 37.0, 38.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sport,Sneaker da donna POWER ZETA RELIC,49.9,49.9,"['Beige', 'Bianco', 'Argento']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sport,Sneaker da donna ADIDAS VL COURT 3.0,69.99,69.99,"['Bianco', 'Nero', 'Neutro']","[36.0, 36.0, 37.0, 38.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Sport,Sneaker da donna POWER ZETA RELIC,49.9,49.9,['Beige'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sport,Sneaker da donna NORTH STAR STRIKER ELEV8,39.9,39.9,"['Bianco', 'Nero']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sport,Sneaker da donna ADIDAS GRAND COURT BASE 00s,64.99,64.99,['Grigio'],"[36.0, 36.0, 37.0, 38.0, 38.0, 39.0, 40.0, 40.0]"
Donna,Sport,Sneaker da donna PUMA Carina Street,64.99,64.99,['Bianco'],"[36.0, 37.0, 37.5, 38.0, 38.5, 39.0, 40.0, 41.0]"
Donna,Sport,Sneaker da donna SKECHERS BOBS SQUAD CHAOS,74.99,74.99,"['Beige', 'Nero']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sport,Sneaker da donna SKECHERS BOBS SQUAD CHAOS,74.99,74.99,"['Beige', 'Nero']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sport,Sneaker da donna POWER ZETA RELIC,49.9,49.9,"['Beige', 'Bianco', 'Argento']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sport,Sneaker da donna SKECHERS BOBS SQUAD CHAOS,64.99,64.99,"['Beige', 'Nero']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sport,Sneaker skechers bobs buno,69.99,69.99,"['Bianco', 'Nero']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sport,Sneaker da donna SKECHERS BOBS B FLEX HI,64.99,64.99,"['Beige', 'Blu']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sport,Sneaker da donna NIKE COURT VISION,89.99,89.99,['Bianco'],"[36.0, 37.5, 38.0, 38.5, 39.0, 40.0, 41.0]"
Donna,Sport,Sneaker da donna STRIKER NORTH STAR X SMILEYWORLD®,39.9,39.9,"['Bianco', 'Nero', 'Blu', 'Verde']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sport,Sneaker da donna STRIKER NORTH STAR X SMILEYWORLD®,39.9,39.9,"['Bianco', 'Nero', 'Blu', 'Verde']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sport,Sneaker da donna PUMA Carina Street Bold Elegance,69.99,69.99,['Bianco'],"[36.0, 37.0, 37.5, 38.0, 38.5, 39.0, 40.0, 41.0]"
Donna,Sport,Sneaker da donna PUMA Carina Street Snake Chic,69.99,69.99,['Nero'],"[36.0, 37.0, 37.5, 38.0, 38.5, 39.0, 40.0, 41.0]"
Donna,Sport,Sneaker da donna ADIDAS VL COURT 3.0,69.99,69.99,"['Beige', 'Grigio', 'Rosa']","[36.0, 37.0, 38.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sport,Sneaker da donna ADIDAS GRAND COURT BASE 00s,64.99,64.99,['Nero'],"[36.0, 36.0, 37.0, 38.0, 38.0, 39.0, 40.0, 40.0]"
Donna,Sport,Sneaker da donna NIKE COURT VISION,79.99,79.99,"['Nero', 'Rossa']","[36.0, 37.5, 38.0, 38.5, 39.0, 40.0, 41.0]"
Donna,Sport,Sneaker da donna ADIDAS VL COURT BOLD,79.99,79.99,"['Bianco', 'Nero']","[36.0, 37.0, 38.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sport,Sneaker da donna SKECHERS GO WALK FLEX,79.99,79.99,"['Blu', 'Taupe']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sport,Sneaker da donna POWER XORISE+100 RN EROS,39.9,39.9,"['Beige', 'Nero']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sport,Sneaker da donna Adidas,110.0,110.0,['Bianco'],"[36.0, 38.0, 40.0]"
Donna,Sport,Scarpe da donna nike court vision,89.99,89.99,['Bianco'],"[3.0, 36.0, 37.5, 38.0, 38.5, 39.0, 40.0, 41.0]"
Donna,Sport,Sneaker donna Superga 2750 Classic,64.99,64.99,"['Bianco', 'Blu']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sport,Sneaker da donna Adidas Barreda,84.99,84.99,['Argento'],"[36.0, 36.0, 37.0, 38.0, 38.0, 39.0, 40.0]"
Donna,Sport,Sneaker da donna PUMA Rebound v6 Low,64.99,64.99,['Multicolor'],"[36.0, 37.0, 37.5, 38.0, 38.5, 39.0, 40.0, 41.0]"
Donna,Sport,Sneaker da donna ADIDAS VL COURT 3.0,69.99,69.99,['Turquoise'],"[36.0, 37.0, 38.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sport,Sneaker da donna SUPRIME NORTH STAR X SMILEYWORLD®,39.9,39.9,"['Multicolor', 'Bianco']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sport,Sneaker da donna SUPRIME NORTH STAR X SMILEYWORLD®,39.9,39.9,"['Multicolor', 'Bianco']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sport,Sneaker da donna ADIDAS breakent sleek,59.99,59.99,['Fucsia'],"[36.0, 37.0, 38.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sport,Sneaker da donna STRIKER NORTH STAR X SMILEYWORLD®,39.9,39.9,"['Bianco', 'Nero', 'Blu', 'Verde']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sport,Sneaker da donna ADIDAS VL COURT 3.0,69.99,69.99,"['Beige', 'Grigio', 'Rosa']","[36.0, 37.0, 38.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sport,Sneaker da donna NORTH STAR STRIKER ELEV8,39.9,39.9,"['Bianco', 'Nero']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Sport,Sneaker da donna ADIDAS GRAND COURT ALPHA 00s,89.99,89.99,"['Nero', 'Marrone', 'Blu', 'Verde']","[36.0, 38.0]"
